D_TRADE,N_SECURITY,OPEN_PRC,CLOSE_PRC,LOW_PRC,HIGH_PRC,DVD_YIELD,BOOK_VALUE,PB_RATIO,PE_RATIO,Q_VOLUME,MKT_CAP,ADJUST_FACTOR,TURNOVER,I_MARKET,I_INDUSTRY,I_SECTOR,SENTIMENT_AVG,SENTIMENT_SUM,Baro_Index,Fundamental_Score,Technic_Score,Quant_Score,Total_score,Rank,SET_CLOSE,SET50_CLOSE,SET100_CLOSE,SECTOR_OPEN,SECTOR_CLOSE,SECTOR_LOW,SECTOR_HIGH,SECTOR_YIELD,SECTOR_TURNOVER,SECTOR_MKT_YIELD,SECTOR_MKT_PE,SECTOR_MKT_CAP,SECTOR_MKT_PBV,ORD_IMB,ORD_IMB_R,Q_SHORT,A_SHORT,EBIT,DEPRE,CASH,SH_INV,DEBT,M_NVDR_BUY,M_NVDR_SELL,Q_NVDR_BUY,Q_NVDR_SELL,OPEN_INTEREST,F_Q_VOLUME,NET_SBL_VALUE,TOTAL_NOMINAL_SSF,TOTAL_VALUE_DW_STOCK50_CALL,TOTAL_VALUE_DW_STOCK50_PUT,TOTAL_VALUE_DW_SET50_CALL,TOTAL_VALUE_DW_SET50_PUT,TOP15_NET_NVDR_VALUE,NET_VOLUME_CONTRACTS_SET50_BY_FOREIGN,NET_VALUE_STOCK_BY_FOREIGN
2025-06-05 00:00:00.000,"NEX                 ",0.84,0.88,0.82,0.89,0,0.83,1.06,0,33588900,5270671360.24,1,0.560000002384186,A,4,29,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,278.19,279.93,277.11,279.93,6.02,37597921,6.02,22.06,61619136617.08,0.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,903752,2400724,1060800,2779700,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NEWS                ",0.01,0.01,0.01,0.01,0,0.01,1.74,0,16092800,1836448815.41,1,0.00999999977648258,S,62,70,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NEW                 ",0,0,0,0,2.08999991416931,50.86,1.7,21.78,0,862500000,1,0,A,7,13,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,4484.75,4452.11,4448.96,4490.78,3.41,66672269,3.41,20.86,649193781939.16,2.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NETBAY              ",17.9,18.8,17.8,19.1,6.26999998092651,3.12,6.02,15.71,1455300,3760000000,1,0.730000019073486,S,63,71,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1989620,5725470,106500,313000,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NER                 ",4.14,4.16,4.1,4.16,8.64999961853027,4.92,0.85,4.25,2295400,7686805351.68,1,0.119999997317791,A,1,1,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,172.93,174.81,172.93,175.00,6.71,48438087,6.71,7.42,71362361914.46,0.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2710350,2127184,655300,513800,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NEP                 ",0.22,0.23,0.21,0.23,0,0.25,0.92,43.52,1900,534837535.24,1,0,A,4,21,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,2002.00,2000.45,1991.71,2022.53,4.14,10390251,4.14,16.87,119150399385.19,0.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NEO                 ",27.5,26.25,26,27.5,5.1399998664856,17.63,1.49,7.9,795000,7875000000,1,0.270000010728836,A,2,22,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,67.40,66.71,66.32,67.64,5.66,14258353,5.66,11.91,60603826615.54,0.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,751475,4312300,28400,163800,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NDR                 ",1.21,1.21,1.19,1.22,3.14000010490417,2.08,0.58,67.14,20900,552838872.3,1,0,S,59,67,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NCP                 ",1.14,1.14,1.11,1.14,5.96000003814697,1.03,1.11,11.01,14100,205200000,1,0.00999999977648258,S,62,70,-1,-1,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NCL                 ",0.26,0.26,0.24,0.26,0,0.12,2.2,0,440600,154500838.18,1,0.0700000002980232,S,62,70,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NCH                 ",0.59,0.57,0.57,0.6,0,2.44,0.23,0,27800,709811703.87,1,0,A,5,25,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,140.35,140.46,139.68,141.37,5.54,258270216,5.54,10.75,644399339633.67,0.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NCAP                ",2.26,2.26,2.24,2.36,0.980000019073486,3.58,0.63,8.83,10693000,3051000000,1,0.790000021457672,A,3,11,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,2145.13,2139.14,2128.07,2158.32,2.70,144811156,2.70,18.75,419597366652.97,1.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1166152,9662310,511600,4207900,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NC                  ",2.2,2.24,2.2,2.28,0.439999997615814,3.12,0.72,75.59,7900,341599767.04,1,0.00999999977648258,A,2,27,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,529.55,535.10,529.55,535.72,3.64,1639414,3.64,15.08,51087078857.08,0.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NATION              ",0.03,0.02,0.02,0.03,0,0,0,0,77600,244078221.72,1,0,A,7,10,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,22.69,22.29,22.29,22.79,1.79,207743695,1.79,0.00,112562254616.17,1.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NAT                 ",3.18,3.14,3.14,3.18,11.1499996185303,2.19,1.43,8.98,51700,1029920000,1,0.0199999995529652,S,63,71,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,314,NULL,100,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"NAM                 ",4.34,4.3,4.24,4.38,3.49000000953674,3.02,1.42,14.5,75200,3010000000,1,0.00999999977648258,A,2,22,1,1,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,67.40,66.71,66.32,67.64,5.66,14258353,5.66,11.91,60603826615.54,0.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1290,NULL,300,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MVP                 ",0,0,0,0,0,0.38,1.3,0,0,168629641.5,1,0,S,62,70,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MUD                 ",0,0,0,0,0,1.74,0.68,0,0,1253530232.5,1,0,S,56,64,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MTW                 ",1,1.01,1,1.01,0,0.86,1.18,0,83900,888052217.21,1,0.00999999977648258,S,59,67,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,505,NULL,500,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MTI                 ",13.8,14.3,13.8,14.4,5.59000015258789,13.02,1.1,10.01,191500,8437000000,1,0.0299999993294477,A,3,16,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,8334.65,8274.80,8224.59,8368.93,5.36,12447037,5.36,10.64,234993637445.8,0.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72050,9850,5100,700,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MTC                 ",40.5,39.75,39.75,41,0.629999995231628,18.16,2.19,13.93,4655600,84270000000,1,0.219999998807907,A,3,11,-1,-1,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,2145.13,2139.14,2128.07,2158.32,2.70,144811156,2.70,18.75,419597366652.97,1.13,NULL,NULL,48500,1962850,NULL,NULL,NULL,NULL,NULL,50565850,29231225,1258800,725900,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"M-STOR              ",0,0,0,0,6.23999977111816,10.46,0.67,NULL,0,428640000,1,0,A,5,33,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,122.47,120.53,120.13,122.70,6.78,21208728,6.78,0.00,274459665056.6,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MST                 ",7.4,7.5,7.4,7.5,8.67000007629395,9.11,0.82,10.13,1500,4281108750,1,0,A,3,11,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,2145.13,2139.14,2128.07,2158.32,2.70,144811156,2.70,18.75,419597366652.97,1.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MSC                 ",7.8,7.9,7.7,7.9,6.32999992370605,6.65,1.19,10.56,2100,2844000000,1,0,A,8,6,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,193.69,194.10,192.28,194.83,2.83,237922389,2.83,38.97,1605918668858.43,3.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MPJ                 ",3.18,3.22,3.18,3.28,9.31999969482422,3.59,0.9,5.57,152500,644000000,1,0.0799999982118607,S,62,70,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9660,9840,3000,3000,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"M-PAT               ",3,3.6,3,3.6,0,6.05,0.6,NULL,200,378000000,1,0,A,5,33,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,122.47,120.53,120.13,122.70,6.78,21208728,6.78,0.00,274459665056.6,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MOTHER              ",1.2,1.19,1.17,1.27,0,0.88,1.35,13.55,21447600,340340000,1,7.5,S,62,70,1,1,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,244548,1052416,205400,867900,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MOSHI               ",38.25,40.75,38.25,41,1.96000003814697,7.51,5.43,24.39,986800,13447498125.5,1,0.300000011920929,A,7,5,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,21508.53,21330.36,21267.80,21540.60,3.29,126869434,3.29,16.48,1167293489417.5,1.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4304700,5323700,108800,132900,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MORE                ",0.05,0.04,0.04,0.05,0,0.14,0.28,0,2649200,287069937.64,1,0.0399999991059303,S,62,70,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1684,NULL,42100,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MOONG               ",1.87,1.9,1.87,1.9,9.86999988555908,3.15,0.6,15.77,40400,641146005.4,1,0.00999999977648258,S,57,65,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MONO                ",1.71,1.56,1.52,1.72,0,0.13,12.39,0,79849600,5414844299.28,1,2.29999995231628,A,7,10,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,22.69,22.29,22.29,22.79,1.79,207743695,1.79,0.00,112562254616.17,1.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20782987,7359791,13057500,4516100,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MODERN              ",2.06,2.06,2,2.06,8.73999977111816,3.18,0.65,6.8,5500,1545000000,1,0,A,2,15,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,16.43,16.43,16.25,16.50,6.87,30497463,6.87,0.00,11640415915.18,0.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MNRF                ",2.06,2.04,2.04,2.06,6.23000001907349,7.58,0.27,NULL,16300,219300000,1,0.0199999995529652,A,5,33,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,122.47,120.53,120.13,122.70,6.78,21208728,6.78,0.00,274459665056.6,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MNIT2               ",4.86,4.86,4.86,4.86,6.48000001907349,8.47,0.57,NULL,9000,488284200,1,0.00999999977648258,A,5,33,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,122.47,120.53,120.13,122.70,6.78,21208728,6.78,0.00,274459665056.6,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MNIT                ",0,0,0,0,7.21999979019165,5.14,0.35,NULL,0,248400000,1,0,A,5,33,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,122.47,120.53,120.13,122.70,6.78,21208728,6.78,0.00,274459665056.6,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"ML                  ",0.39,0.4,0.38,0.4,0,1.92,0.21,0,33700,425919087.6,1,0,A,3,11,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,2145.13,2139.14,2128.07,2158.32,2.70,144811156,2.70,18.75,419597366652.97,1.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MK                  ",1.36,1.36,1.36,1.36,0,3.7,0.37,0,100,1936922661.04,1,0,A,5,25,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,140.35,140.46,139.68,141.37,5.54,258270216,5.54,10.75,644399339633.67,0.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MJLF                ",4.1,4.04,4.04,4.1,15.3299999237061,11.4,0.35,NULL,55800,1333200000,1,0.0199999995529652,A,5,33,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,122.47,120.53,120.13,122.70,6.78,21208728,6.78,0.00,274459665056.6,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MJD                 ",0.46,0.48,0.46,0.48,0,4.96,0.1,0,144100,412997730.72,1,0.0199999995529652,A,5,25,1,1,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,140.35,140.46,139.68,141.37,5.54,258270216,5.54,10.75,644399339633.67,0.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2235,1410,4800,3000,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MITSIB              ",0.54,0.54,0.53,0.54,2.77999997138977,0.88,0.62,76.06,26900,741224967.66,1,0,S,58,66,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MIPF                ",9.7,9.7,9.7,9.7,7.21999979019165,12.14,0.8,NULL,100,1843000000,1,0,A,5,33,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,122.47,120.53,120.13,122.70,6.78,21208728,6.78,0.00,274459665056.6,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MINT                ",25.25,25,24.9,25.25,2.40000009536743,15.29,1.64,20.19,5865500,141749424425,1,0.119999997317791,A,7,14,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,409.35,410.15,407.86,413.10,2.40,59481641,2.40,18.59,224710775659.35,1.18,NULL,NULL,132100,3335525,NULL,NULL,NULL,NULL,NULL,14906753.75,15008435,595415,600100,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MILL                ",0.08,0.08,0.08,0.09,0,0.03,2.37,0,895300,634096308,1,0.00999999977648258,A,4,34,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,18.89,18.68,18.62,18.98,3.02,5905994,3.02,0.00,32928343855.21,0.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,100,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MII                 ",4.96,4.96,4.94,4.96,0,9.63,0.51,NULL,6400,853120000,1,0,A,5,33,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,122.47,120.53,120.13,122.70,6.78,21208728,6.78,0.00,274459665056.6,0.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MIDA                ",0.26,0.25,0.25,0.26,0,1.37,0.18,0,16400,626024558,1,0,A,7,5,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,21508.53,21330.36,21267.80,21540.60,3.29,126869434,3.29,16.48,1167293489417.5,1.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MICRO               ",0.87,0.87,0.85,0.89,0,1.86,0.47,0,48600,813450000,1,0.00999999977648258,A,3,11,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,2145.13,2139.14,2128.07,2158.32,2.70,144811156,2.70,18.75,419597366652.97,1.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2523,NULL,2900,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MGT                 ",1.7,1.7,1.68,1.7,5.88000011444092,1.66,1.03,7.2,74400,680000000,1,0.0199999995529652,S,59,67,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,850,NULL,500,NULL,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MGI                 ",9.95,10,9.9,10.1,2.30999994277954,2.54,3.93,10.99,185000,2100000000,1,0.0900000035762787,S,57,65,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29850,93880,3000,9400,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MGC                 ",3,3.04,2.98,3.04,2.97000002861023,3.67,0.83,16.12,132200,3404800000,1,0.00999999977648258,A,4,29,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,278.19,279.93,277.11,279.93,6.02,37597921,6.02,22.06,61619136617.08,0.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3952,NULL,1300,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
2025-06-05 00:00:00.000,"MFEC                ",5.4,5.45,5.4,5.5,9.17000007629395,6.03,0.9,8.44,23600,2405921874.75,1,0.00999999977648258,A,8,6,NULL,NULL,61.67,NULL,NULL,NULL,NULL,NULL,1140.63,741.35,1584.04,193.69,194.10,192.28,194.83,2.83,237922389,2.83,38.97,1605918668858.43,3.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7620,545,1400,100,1623259791,12844755994,337060097,77605241,613478915,831379682,-239815108.45,1205,-104749819.79,0,0
